fromNode	toNode	weight	direction	fromAltName	toAltName
CIST1	NPIPA3	0.0507753754614602	undirected	CIST1	NPIPA3
CIST1	NPIPA5	0.0507753754614602	undirected	CIST1	NPIPA5
CIST1	NPIPA7	0.0507753754614602	undirected	CIST1	NPIPA7
CIST1	NPIPA8	0.0507753754614602	undirected	CIST1	NPIPA8
CIST1	NPIPB10P	0.0507753754614602	undirected	CIST1	NPIPB10P
CIST1	PKD1P1	0.0507753754614602	undirected	CIST1	PKD1P1
CIST1	DBT	0.203605434429374	undirected	CIST1	DBT
CIST1	TNPO1	0.0991084020279846	undirected	CIST1	TNPO1
CIST1	SRRM2	0.0860652479260609	undirected	CIST1	SRRM2
CIST1	DAZAP2	0.0730340382761281	undirected	CIST1	DAZAP2
CIST1	USP34	0.247483503078873	undirected	CIST1	USP34
CIST1	SPCS1	0.0767420603420953	undirected	CIST1	SPCS1
CIST1	CTBP2	0.0524524273075023	undirected	CIST1	CTBP2
CIST1	NKTR	0.159784007427592	undirected	CIST1	NKTR
CIST1	LUC7L3	0.128133770415495	undirected	CIST1	LUC7L3
CIST1	TNFAIP8L1	0.257914768179564	undirected	CIST1	TNFAIP8L1
CIST1	SLC35E1	0.297820275476335	undirected	CIST1	SLC35E1
CIST1	ZNF721	0.292738932495172	undirected	CIST1	ZNF721
CIST1	ANKRD36B	0.0875657008520327	undirected	CIST1	ANKRD36B
CIST1	RO60	0.0551492706861233	undirected	CIST1	RO60
CIST1	CDC42BPA	0.0593603924780303	undirected	CIST1	CDC42BPA
CIST1	HAUS2	0.263465686247483	undirected	CIST1	HAUS2
CIST1	UBXN4	0.0954461658871438	undirected	CIST1	UBXN4
CIST1	ZNF160	0.239076129373574	undirected	CIST1	ZNF160
CIST1	CDK5RAP3	0.0745236129118331	undirected	CIST1	CDK5RAP3
CIST1	OPHN1	0.0781485563064733	undirected	CIST1	OPHN1
CIST1	TPR	0.0918539676279341	undirected	CIST1	TPR
CIST1	NSUN5P1	0.0530865350734626	undirected	CIST1	NSUN5P1
CIST1	NSUN5P2	0.0530865350734626	undirected	CIST1	NSUN5P2
CIST1	PGF	0.251724041692458	undirected	CIST1	PGF
CIST1	SNRNP70	0.0883005823716201	undirected	CIST1	SNRNP70
CIST1	CELF1	0.0679052959844168	undirected	CIST1	CELF1
CIST1	PRR11	0.247939872956131	undirected	CIST1	PRR11
CIST1	ATP8B1	0.139797630751197	undirected	CIST1	ATP8B1
CIST1	RAB3GAP1	0.0581535899456763	undirected	CIST1	RAB3GAP1
CIST1	PKN2	0.0601039371919657	undirected	CIST1	PKN2
CIST1	DICER1	0.0916670255855308	undirected	CIST1	DICER1
CIST1	SGSM2	0.0533246632119748	undirected	CIST1	SGSM2
CIST1	SCAF11	0.121589832813376	undirected	CIST1	SCAF11
CIST1	BPTF	0.0727929045384808	undirected	CIST1	BPTF
CIST1	HEBP1	0.0598220431604798	undirected	CIST1	HEBP1
CIST1	TRA2A	0.108172968118104	undirected	CIST1	TRA2A
CIST1	CHKB	0.0545225497464088	undirected	CIST1	CHKB
CIST1	FBXW12	0.262029713000522	undirected	CIST1	FBXW12
CIST1	SETD5	0.0713743679905248	undirected	CIST1	SETD5
CIST1	TCF7	0.0852257903364968	undirected	CIST1	TCF7
CIST1	RALGDS	0.0870070603155365	undirected	CIST1	RALGDS
CIST1	LARS1	0.0544304436510485	undirected	CIST1	LARS1
CIST1	USP4	0.0667641939854474	undirected	CIST1	USP4
PDE4C	NPIPA1	0.0507753754614602	undirected	PDE4C	NPIPA1
PDE4C	NPIPA2	0.0507753754614602	undirected	PDE4C	NPIPA2
PDE4C	NPIPA3	0.0507753754614602	undirected	PDE4C	NPIPA3
PDE4C	NPIPA5	0.0507753754614602	undirected	PDE4C	NPIPA5
PDE4C	NPIPA7	0.0507753754614602	undirected	PDE4C	NPIPA7
PDE4C	NPIPA8	0.0507753754614602	undirected	PDE4C	NPIPA8
PDE4C	NPIPB10P	0.0507753754614602	undirected	PDE4C	NPIPB10P
PDE4C	PKD1P1	0.0507753754614602	undirected	PDE4C	PKD1P1
PDE4C	DBT	0.203605434429374	undirected	PDE4C	DBT
PDE4C	TNPO1	0.0991084020279846	undirected	PDE4C	TNPO1
PDE4C	SRRM2	0.0860652479260609	undirected	PDE4C	SRRM2
PDE4C	DAZAP2	0.0730340382761281	undirected	PDE4C	DAZAP2
PDE4C	USP34	0.247483503078873	undirected	PDE4C	USP34
PDE4C	SPCS1	0.0767420603420953	undirected	PDE4C	SPCS1
PDE4C	CTBP2	0.0524524273075023	undirected	PDE4C	CTBP2
PDE4C	NKTR	0.159784007427592	undirected	PDE4C	NKTR
PDE4C	LUC7L3	0.128133770415495	undirected	PDE4C	LUC7L3
PDE4C	TNFAIP8L1	0.257914768179564	undirected	PDE4C	TNFAIP8L1
PDE4C	SLC35E1	0.297820275476335	undirected	PDE4C	SLC35E1
PDE4C	ZNF721	0.292738932495172	undirected	PDE4C	ZNF721
PDE4C	ANKRD36B	0.0875657008520327	undirected	PDE4C	ANKRD36B
PDE4C	RO60	0.0551492706861233	undirected	PDE4C	RO60
